Text,Date,Retweets,Favorites,Month,Year,NEG,NEU,POS,COMP,fear,anger,trust,surprise,positive,negative,sadness,disgust,joy
climatechange something right cant anything ever httphotpagenewscomr257909,2019-06-23,1,0,6,2019,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
leftist indoctrination morningjoe moscowmitch impeachandremove qanon wwg1wga liberalhypocrisy gop thegreatawakening climatechange,2019-11-06,0,0,11,2019,0.0,1.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0
got 2020 dem platform gnd includes corking cows socialism gun confiscation infanticide increase taxes cant spend dont tax climate change whatever means oh main plank hate trump,2019-03-25,0,2,3,2019,0.188,0.741,0.071,-0.5859,0.21739130434782608,0.13043478260869565,0.0,0.043478260869565216,0.08695652173913043,0.21739130434782608,0.13043478260869565,0.13043478260869565,0.0
went forests brooms swept pine needles climate change would solved,2020-09-30,1,23,9,2020,0.0,0.811,0.189,0.2732,0.3333333333333333,0.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0
kerry says failure option comes climate change,2020-11-24,0,0,11,2020,0.355,0.645,0.0,-0.5106,0.3333333333333333,0.0,0.0,0.0,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0
1 summary lifestyle magazine political analysis different groups require different communication induce call change 2 point make non binding nature made piece ps im one youth climate activists speak,2019-05-10,0,4,5,2019,0.0,1.0,0.0,0.0,0.25,0.125,0.125,0.125,0.125,0.0,0.0,0.0,0.125
canada must lead fight climate change loss biodiversity httpstcoryvbbrpkay via wellandtribune,2021-11-10,0,0,11,2021,0.353,0.647,0.0,-0.5994,0.3333333333333333,0.2222222222222222,0.0,0.0,0.1111111111111111,0.2222222222222222,0.1111111111111111,0.0,0.0
el0iseansell earthday one day combatting climate change must top priority moment join movement httpswwwjayinsleecomjoin,2019-05-02,0,0,5,2019,0.0,0.75,0.25,0.4588,0.2,0.0,0.2,0.0,0.4,0.0,0.0,0.0,0.0
worldwetlandsday celebrate salt marshes habitat present almost earths coasts shelters nurtures marine life helps communities adapt mitigate climate change buffers communities storms httpstcojhrbo4bzfq,2021-02-02,0,0,2,2021,0.0,0.685,0.315,0.8481,0.1111111111111111,0.0,0.2222222222222222,0.1111111111111111,0.3333333333333333,0.0,0.0,0.0,0.1111111111111111
world full pudding smiles guarantee world peace end catastrophic climate change probably,2019-04-18,0,1,4,2019,0.162,0.404,0.434,0.6597,0.125,0.0,0.25,0.0,0.375,0.0,0.0,0.0,0.125
watch msps debate climate change emissions reduction targets scotland bill stage 3 voted later evening,2019-09-25,7,10,9,2019,0.0,1.0,0.0,0.0,0.5,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0
environmentalists hollywood spread misinformation climate change,2019-12-06,1,0,12,2019,0.315,0.685,0.0,-0.3182,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
thursdaymorning reading evs transportation take additional actions eliminate trucks pollutionburden contribution climatechange central valleys agriculture treasure meanstrucks big step needed,2020-07-02,0,0,7,2020,0.0,0.896,0.104,0.296,0.0,0.0,0.16666666666666666,0.0,0.5,0.0,0.0,0.0,0.16666666666666666
profound climate change mortal threat yet despite density transit access nyc still emitting lot carbon passenger cars meanwhile driving makes buses slow cycling unsafe done unnecessary driving nycmayor httpstcopkxllvjqpd,2020-09-24,0,0,9,2020,0.108,0.892,0.0,-0.5267,0.375,0.125,0.0,0.0,0.0,0.375,0.0,0.0,0.0
10downingstreet say concerned natural environment climate change one tree soil beneath storing cupboardful carbon centuries beautiful heritage annihilated moneymaking govt owned infrastructures ditto ccp httpstcoacazt5fj27,2021-04-10,0,1,4,2021,0.0,0.782,0.218,0.7506,0.15789473684210525,0.10526315789473684,0.10526315789473684,0.05263157894736842,0.10526315789473684,0.10526315789473684,0.10526315789473684,0.10526315789473684,0.10526315789473684
donaldjtrumpjr firstly losses dad didnt get never secondly child sparked movement help climate change real without earth one home die isnt gimmick truth,2019-12-11,0,0,12,2019,0.283,0.628,0.089,-0.7061,0.18181818181818182,0.0,0.18181818181818182,0.0,0.2727272727272727,0.09090909090909091,0.09090909090909091,0.0,0.09090909090909091
direct quote reference tweets subject man discuss wants ive seen record constant lies role civil rights arrested aparthied south africa along defending segragationists climate change rating speaks,2020-03-11,0,0,3,2020,0.191,0.809,0.0,-0.7096,0.14285714285714285,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.2857142857142857,0.21428571428571427,0.07142857142857142,0.0,0.0
tell lyin ted understand care climate change kids texas time school senator,2019-09-05,0,2,9,2019,0.0,0.775,0.225,0.4939,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0
climate displacement accelerates us next extreme storms atlantic gulf coasts historic fires west us facing impacts climatechange firsthand httpstco5ahpoyfk23 climatecrisis climatemigration ethoslifestyle,2020-09-30,5,4,9,2020,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
join schutzatina pisfcc speaking tonight panel melbourne university international law climate change httpstcokcgptqrzn9,2021-09-28,2,10,9,2021,0.0,0.845,0.155,0.296,0.2,0.0,0.2,0.0,0.4,0.0,0.0,0.0,0.0
httpswwwbreitbartcompolitics2019060710trillionshotocasiocortezupdatesclimatechangepricetag 10 trillion shot ocasiocortez updates climate change price tag politicans time past corrupt ones want money abuse mis use gain power,2019-06-07,0,0,6,2019,0.151,0.681,0.168,-0.128,0.13636363636363635,0.13636363636363635,0.045454545454545456,0.09090909090909091,0.09090909090909091,0.13636363636363635,0.09090909090909091,0.045454545454545456,0.09090909090909091
climate change biggest hoax ever pushed,2019-02-07,0,0,2,2019,0.296,0.704,0.0,-0.2732,0.16666666666666666,0.16666666666666666,0.0,0.16666666666666666,0.0,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0
mba student looking fight climate change passion authenticity rigor look best summer job applications due friday httpstcot3pkmmoo3a,2021-01-26,5,17,1,2021,0.109,0.588,0.303,0.6808,0.21428571428571427,0.07142857142857142,0.14285714285714285,0.0,0.21428571428571427,0.14285714285714285,0.0,0.07142857142857142,0.07142857142857142
wonder morons dont believe climate change cant even figure weather,2020-01-13,0,0,1,2020,0.204,0.796,0.0,-0.3182,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sbenhoff taylonr nate may something allergies rise climate change,2020-09-06,0,1,9,2020,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
yesterdays tsunami climate changeclimate summit propaganda convince anyone sceptical bbc used forces beyond thing saddened local tv feature primary school kids indoctrinated repeat mantras backintheussr,2021-04-23,78,242,4,2021,0.29,0.645,0.065,-0.7184,0.0,0.0,0.375,0.0,0.375,0.125,0.0,0.0,0.0
waking australia hear magpies kookaburras young woman diagnosed parkinsons discovers sexuality cause climate change dryadsally poetry httpstco4vvhfaytup httpstcotmus4pyrjr,2021-01-06,0,1,1,2021,0.0,1.0,0.0,0.0,0.2,0.0,0.0,0.2,0.2,0.0,0.0,0.0,0.2
many right call news dont like fake deny scientifically accepted things like climate change youre asking marginalized,2019-02-19,0,0,2,2019,0.091,0.515,0.394,0.7253,0.25,0.25,0.0,0.0,0.0,0.5,0.0,0.0,0.0
would wonderful school students march climate change ocean acidification issues worldwidel,2019-09-09,0,0,9,2019,0.0,0.73,0.27,0.5719,0.14285714285714285,0.0,0.2857142857142857,0.14285714285714285,0.2857142857142857,0.0,0.0,0.0,0.14285714285714285
agree serious health issue serious pest days netherlands however root causes pests climate change lack biodiversity imports perhaps accelerator insularity save,2019-07-15,1,3,7,2019,0.184,0.602,0.214,0.4215,0.2,0.1,0.1,0.0,0.2,0.2,0.0,0.1,0.1
official deduced plausible explanation trumps persistence denying climate change buddhist doesnt believe science theres much scientific evidence ignore,2019-09-23,0,1,9,2019,0.234,0.766,0.0,-0.5994,0.125,0.0,0.25,0.0,0.25,0.25,0.0,0.0,0.0
iceland boasts 100 reliance renewableenergy discover offthegrid innovations paving way greener future timeforaction climatechange cop25 httpswwwwartsilacomtwentyfour7energyasustainableenergyrevolutiontheicelandicway,2019-12-09,3,6,12,2019,0.0,1.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0
grubstreetsteve twittersecurity twitter also seem spreading misinformation harassing people vaccination programme vaccine efficacy covid19 climate change part worldwide conspiracy shadow organisation controls medicine media governments apparently,2021-10-04,0,1,10,2021,0.286,0.714,0.0,-0.8481,0.4,0.2,0.0,0.0,0.4,0.0,0.0,0.0,0.0
never understand climate change isnt nonpartisan issue,2019-09-24,0,7,9,2019,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ghanaian times kpeshie lagoon structures go court orders arrest nam 1 2 others partner us achieve climate change targets energy minister woos investors onuamaakye httpstco8codg7r0yo,2021-11-05,0,2,11,2021,0.087,0.836,0.076,-0.0772,0.2222222222222222,0.1111111111111111,0.1111111111111111,0.0,0.2222222222222222,0.1111111111111111,0.0,0.0,0.1111111111111111
mcannonbrookes danilic also around australia constantly thrashing governments inaction climate change everything else theyve turned blind eye,2021-10-16,0,5,10,2021,0.239,0.761,0.0,-0.5719,0.25,0.0,0.25,0.0,0.0,0.5,0.0,0.0,0.0
gretathunberg least acknowledging grounding hundredsthousands planes year pandemic good kickstart climate change,2020-12-12,0,0,12,2020,0.0,0.791,0.209,0.4404,0.2222222222222222,0.0,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.0,0.1111111111111111
heres census citizenship question climate change issue,2019-07-11,0,0,7,2019,0.0,1.0,0.0,0.0,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0
rdgclisciama juliette asks climate change become irreversible,2020-03-13,0,1,3,2020,0.231,0.769,0.0,-0.2023,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
happy earthday today mark 49th anniversary marking earth day know 49 years human population doubled also know co2 emissions doubled well climatechange,2019-04-22,0,0,4,2019,0.0,0.775,0.225,0.7003,0.0,0.0,0.2,0.0,0.4,0.0,0.0,0.0,0.2
rarely ever see scientists talk dangers climate change always celebraties politicians actually true people want power think,2019-09-25,1,2,9,2019,0.15,0.657,0.192,-0.0258,0.2,0.0,0.2,0.0,0.4,0.0,0.0,0.0,0.2
conversely see policy ndp trolls championing solution climate change measurable effect wildfires tantrum isnt going change ableg abpoli,2019-05-30,0,0,5,2019,0.122,0.655,0.223,0.3182,0.5,0.0,0.25,0.0,0.25,0.0,0.0,0.0,0.0
argument rlb best 3 however weve seen 2019 state system allow left labour govt system rigged cant wait 5 years lose another election climate change take action labour finished socialism future,2020-01-26,1,1,1,2020,0.193,0.653,0.153,-0.1531,0.1875,0.125,0.125,0.0625,0.0625,0.1875,0.0625,0.125,0.0
wow well dun climate change campaigners,2019-04-22,0,1,4,2019,0.0,0.404,0.596,0.7096,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0
happy exchanged briefly children pacesocial event looking forward active children participation stop climatechange httpstco2p8lvewi8j httpstcond47ktrom0,2021-06-26,1,8,6,2021,0.107,0.583,0.311,0.6369,0.0,0.0,0.16666666666666666,0.0,0.5,0.0,0.0,0.0,0.16666666666666666
climate change powerful direct indirect impacts human life httpbitlygcc999climate climatecrisis actonclimatechange,2019-08-05,0,0,8,2019,0.0,0.781,0.219,0.4215,0.25,0.125,0.125,0.0,0.125,0.0,0.0,0.125,0.125
climate change performance index 2021 reviewed global climate progress found country good enough g20 presents split picture uk india eu score high vast majority g20 countries howeverare rated low httpstcoq4elvnolqv,2020-12-08,4,7,12,2020,0.06,0.776,0.164,0.5574,0.05,0.0,0.15,0.1,0.25,0.05,0.0,0.0,0.25
climate change whats happening texas climate change cant people see,2021-02-16,0,0,2,2021,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
live updates california wildfires rage orange county spurring massive evacuations httpstcojaccrnm650 climate change,2020-10-27,0,0,10,2020,0.231,0.769,0.0,-0.5574,0.25,0.25,0.25,0.0,0.0,0.25,0.0,0.0,0.0
climatechange,2019-06-26,0,0,6,2019,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
thats vast number real scientists tell climate change idiot politicalhack aackvomit,2019-04-11,0,0,4,2019,0.243,0.662,0.096,-0.4588,0.2,0.0,0.2,0.0,0.2,0.2,0.0,0.2,0.0
seamusoregan cathmckenna jonathanwnv sguilbeault great fuck whole country like gmbutts ontliberal ontario 37 billion paid mouses fart worth energy climatechange scamalert httpstco3k0dvkx8ei wynnes watch theres 19 increase residential hydro disconnections cdnpoli,2020-12-12,0,0,12,2020,0.085,0.604,0.312,0.8126,0.25,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0
gretathunberg im almost 30 years old wanted let know wish strong continue bring forth change climate support way,2019-12-15,0,0,12,2019,0.0,0.633,0.367,0.8271,0.25,0.0,0.25,0.0,0.25,0.0,0.0,0.0,0.0
murpharoo king climate change denial spots change leopard obviously doesnt matter many languages cant talk straight like abbott previous form kick backside,2020-10-23,0,1,10,2020,0.203,0.797,0.0,-0.431,0.2857142857142857,0.14285714285714285,0.0,0.0,0.2857142857142857,0.2857142857142857,0.0,0.0,0.0
watching earth run like sand hour glass time hope haikuchallenge time senryu 3lines climatechange,2020-09-27,1,15,9,2020,0.0,0.69,0.31,0.6597,0.0,0.0,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.0,0.0,0.0,0.14285714285714285
careful climate change alright,2019-06-24,0,0,6,2019,0.0,0.357,0.643,0.3818,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0
indianas forests could look dramatically different next century due warmer temperatures changed precipitation patterns brought climate change purdueccrc purduefnr richphillipslab inccia httpswwwfwbusinesscomfwbusinessarticle46bdf352f5e65a3983c18ba28b77b75ehtmlutmmediumsocialutmsourcetwitterutmcampaignusershare via fwbusiness,2019-02-11,6,7,2,2019,0.0,0.913,0.087,0.296,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
desertification impacting climate change httpswwwweforumorgagenda201908explainerdesertificationandtheroleofclimatechange via wef,2019-08-17,0,1,8,2019,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bad dont support climate change,2019-05-29,0,0,5,2019,0.657,0.343,0.0,-0.6964,0.3333333333333333,0.16666666666666666,0.0,0.0,0.0,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0
mmm ok perhaps overreach greens certainly bush republicanscons sought downplay significancescience global warming luntz suggested term climate change would raise fearalarmcalls action way global warming wouldshould,2019-07-31,0,0,7,2019,0.0,0.738,0.262,0.7003,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0
ok keep lying climate change,2020-02-16,0,1,2,2020,0.395,0.349,0.256,-0.296,0.25,0.25,0.0,0.0,0.0,0.25,0.0,0.25,0.0
join us 1118 2nd annual infra4dev conference hear worldbanks diopwb cega fac dir tedmiguelmichaelgrubb9 energyathaass catherine wolfram share infrastructure mitigate longterm effects climate change lmics httpstcootptqxf1ip httpstcolfckqrrehi,2020-11-04,3,4,11,2020,0.0,0.85,0.15,0.5267,0.16666666666666666,0.0,0.16666666666666666,0.0,0.3333333333333333,0.0,0.0,0.0,0.16666666666666666
new zealand introduces climate change law financial firms world first httpstcoafcx7ow4fe,2021-04-13,0,0,4,2021,0.0,1.0,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0
erictrump advise donald good answer global warming anyone truly believed climate change fossil fuels would see effort make china india implement clean energy technology united states already done,2020-10-20,0,0,10,2020,0.0,0.595,0.405,0.9186,0.0625,0.0,0.3125,0.0625,0.375,0.0,0.0,0.0,0.125
scare tactics climate change hoax,2019-02-20,0,0,2,2019,0.639,0.361,0.0,-0.6486,0.23076923076923078,0.15384615384615385,0.07692307692307693,0.15384615384615385,0.0,0.15384615384615385,0.07692307692307693,0.07692307692307693,0.0
true every leader fly hugh private jets luxury yachts climate summit climate change hoax imprison population rich wont give mansion yachts private jets little people must give cars,2019-09-11,0,0,9,2019,0.063,0.746,0.191,0.6486,0.0625,0.0625,0.125,0.0625,0.25,0.125,0.0625,0.0625,0.125
warriors climate change bernie sanders elizabeth warren show alarmed existential threat burning fossil fuels httptwitchycom,2020-02-04,2,2,2,2020,0.309,0.691,0.0,-0.7003,0.4,0.2,0.2,0.0,0.0,0.2,0.0,0.0,0.0
nationalparks africa subject new levels poaching climatechange climatechangeisreal actonclimate actonclimatechange climatecrisis facetheclimatecrisis facetheclimateemergency endclimatesilence wildlife environment environmentaljustice httpstconlencyvxfd,2021-01-02,0,0,1,2021,0.0,1.0,0.0,0.0,0.16666666666666666,0.16666666666666666,0.0,0.0,0.0,0.3333333333333333,0.16666666666666666,0.16666666666666666,0.0
make climate change losing quiet australians due pathetic pm toxic air,2020-01-09,0,0,1,2020,0.412,0.588,0.0,-0.743,0.09090909090909091,0.09090909090909091,0.0,0.0,0.09090909090909091,0.2727272727272727,0.2727272727272727,0.18181818181818182,0.0
occasionally hurricanes florence harvey storms weaken make way across atlantic ocean refueled warm waters east coast gulf mexico read httpsonnatgeocom2htlqpy weather hurricane climatechange,2019-03-19,0,0,3,2019,0.109,0.817,0.074,-0.2263,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0
hahahahahaha people crying snide dig woman time climate change protestors news tweets employment status personal hygiene get bin dickhead,2019-11-10,0,11,11,2019,0.298,0.702,0.0,-0.802,0.14285714285714285,0.0,0.14285714285714285,0.0,0.14285714285714285,0.2857142857142857,0.14285714285714285,0.0,0.0
climate change july worlds hottest month record euronews httpstcoll6y6wz8wh,2021-08-16,0,1,8,2021,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mobilise base hard possible trump wins another term create permanent normalisation resurgent white nationalism america though fear already late mention doom earth regards climate change,2019-07-18,0,1,7,2019,0.221,0.604,0.175,-0.128,0.1875,0.0625,0.125,0.0625,0.125,0.1875,0.0625,0.0,0.125
climate change talks good wine great company httpstcoaqrvgwqdnu,2021-10-09,0,7,10,2021,0.0,0.462,0.538,0.7906,0.16666666666666666,0.0,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0,0.0,0.0,0.16666666666666666
mollyjongfast suspect two reasons climate change denial revenue,2021-07-06,0,0,7,2021,0.239,0.761,0.0,-0.296,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0
may least crimes weatherwars depopulationagenda disguised climatechange agenda21 destroying millions lives say nothing biologicalweapons injected milions babies birth,2020-07-10,0,1,7,2020,0.263,0.737,0.0,-0.6908,0.2222222222222222,0.1111111111111111,0.1111111111111111,0.0,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.0,0.1111111111111111
climate change religion exactly told diversity strength whitegenocide,2020-01-17,0,1,1,2020,0.0,0.686,0.314,0.4939,0.25,0.0,0.5,0.0,0.25,0.0,0.0,0.0,0.0
johncornyn well given energy fix tx due 19th century thinking energy wed say opinion u well 19th century one cared climate change impact people,2021-02-15,0,1,2,2021,0.0,0.568,0.432,0.8934,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
word cite c dam mr singh magnetic personality justin trudeau neither address unbelievably scarring environmental practise get even close combatting climate change effectively need go hard green,2019-10-11,0,4,10,2019,0.048,0.853,0.099,0.3612,0.125,0.0,0.25,0.0,0.375,0.0,0.0,0.0,0.125
adapting climate change caribbean shifts regional approach,2019-12-13,1,1,12,2019,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hike canyons forests deserts utahs public lands investigate climate change human influences impacting native bees brand new covidready expedition httpstcogvup47zfvb httpstcomvxveg7s2o,2021-04-07,1,0,4,2021,0.0,1.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0
coalition funders commit 8m close funding gap needed complete 38 million threeyear water conservation program state arizona colorado river indian tribes httpstcoxwu7dzpi1y axios climatechange environment nativeamericans az,2021-06-22,1,0,6,2021,0.0,0.922,0.078,0.296,0.0,0.0,0.2,0.0,0.4,0.2,0.0,0.0,0.0
heres jpmorgan goldman sachs say 2019 year climate change top investors minds business insider httpsifttt35mrke5 sustainable,2019-10-14,0,0,10,2019,0.0,0.893,0.107,0.2023,0.25,0.0,0.25,0.0,0.25,0.0,0.0,0.0,0.0
colettebrown1 know climate change ive seen worse 80s scary way weather patterns altered years,2021-10-31,0,1,10,2021,0.344,0.656,0.0,-0.743,0.5,0.0,0.0,0.0,0.0,0.25,0.25,0.0,0.0
stock photo leicester square london uk 23rd august 2021 climate change protesters extinction rebellion leicester square impossible rebellion last two httpstcocbalxo3ecz,2021-08-23,0,0,8,2021,0.214,0.786,0.0,-0.4404,0.3,0.2,0.0,0.0,0.1,0.1,0.1,0.2,0.0
clueless extinction rebellion protester mr broccoli interviewed piers morgan httpsottnet httpswwwsottnetarticle422193cluelessextinctionrebellionprotestermrbroccoliinterviewedbypiersmorgan thought provoking news nwo r crackers peoples news auspol climatechange politics election sottnet,2019-10-18,0,0,10,2019,0.216,0.784,0.0,-0.5859,0.125,0.375,0.0,0.0,0.0,0.125,0.0,0.25,0.0
climate change begins home small steps cut greenhouse emissions lead big results httpswwwscientificamericancomarticleclimatechangebeginsathomeamp via sciam,2019-09-20,0,0,9,2019,0.13,0.87,0.0,-0.2732,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0
official government policy still climate change hoax yes live illinois northern illinois hour wisconsin border hate administration ass face,2019-07-19,0,0,7,2019,0.344,0.556,0.1,-0.765,0.1875,0.125,0.125,0.0625,0.0,0.25,0.125,0.125,0.0
bartosz bielenia actor known oscarnominated corpus christi also climate activist told us today experiences views artists contribute action climate change rebelia2020 httpstcoeek6b6tze7,2020-09-06,8,15,9,2020,0.0,1.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0
notsosecret sauce fight climate change known decades carbon prices must rise regulations technology energy must become stringent way significantly decarbonize economy cdnpoli climate,2019-08-22,0,1,8,2019,0.101,0.817,0.082,-0.128,0.3333333333333333,0.16666666666666666,0.16666666666666666,0.0,0.16666666666666666,0.16666666666666666,0.0,0.0,0.0
loved game httpsmission1point5org undp hope game mission1point5 largest survey climate change platform climateaction education connects people worldwide voteforclimate prevent global temperature rising past 15c,2020-02-14,1,3,2,2020,0.0,0.727,0.273,0.7845,0.2,0.0,0.1,0.1,0.2,0.0,0.0,0.0,0.2
climate change mostlyfeared sometimes pioneering amazons radar,2019-12-12,0,0,12,2019,0.155,0.845,0.0,-0.0258,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0
broad swaths us experiencing levels climate change threaten ecosystems change landscapes upend livelihoods cultures time state historic preservation offices states declare climateheritage emergency httpswwwwashingtonpostcomgraphics2019nationalclimateenvironmentclimatechangeamerica,2019-08-14,8,7,8,2019,0.185,0.747,0.068,-0.5106,0.36363636363636365,0.09090909090909091,0.0,0.09090909090909091,0.0,0.18181818181818182,0.09090909090909091,0.0,0.0
realities climate change pushing big businesses focus sustainability cnn httpstcocccin4b8ue,2021-04-18,2,6,4,2021,0.0,1.0,0.0,0.0,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0
latest round gender equity grants help women address unequal impact climate change read weve learned valueforwomen fightpoverty httpstcodtviuqvini,2021-09-03,0,0,9,2021,0.109,0.682,0.209,0.296,0.2857142857142857,0.14285714285714285,0.0,0.0,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.0
xr activist groups urging schoolchildren students strike tomorrow friday climate change httpstco8li8fxu6iw,2021-09-23,0,0,9,2021,0.12,0.88,0.0,-0.128,0.25,0.25,0.0,0.0,0.0,0.25,0.0,0.0,0.0
baddcompani incredible oilits specialized products key necessity produce climate change infrastructure,2021-07-18,0,0,7,2021,0.0,1.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0
actually wont go detail might want find climate change affects jet stream,2019-11-09,0,1,11,2019,0.0,0.894,0.106,0.0772,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
climate change cyclical even add process idiot got played party rolled little lap dog youre literally definition weak leader shut,2019-08-11,0,0,8,2019,0.227,0.586,0.187,-0.2732,0.2,0.0,0.2,0.0,0.2,0.2,0.0,0.2,0.0
hitech specialist andrew williamson explores innovative approaches modernize datacenters enhance sustainability efficiency concerns climate change grow,2021-03-22,3,10,3,2021,0.0,0.722,0.278,0.6597,0.125,0.0,0.25,0.0,0.375,0.0,0.0,0.0,0.125
scientists find manmade climate change doesnt exist practice httpsprincipiascientificorgscientistsfindmanmadeclimatechangedoesntexistinpractice via john0sullivanp2,2019-07-13,8,8,7,2019,0.0,1.0,0.0,0.0,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0
im gonna honest fellas looking news posts heatwave climate change making feel intensely depressed anxious cant stand think much even though,2021-07-01,0,1,7,2021,0.216,0.662,0.121,-0.376,0.26666666666666666,0.13333333333333333,0.06666666666666667,0.0,0.06666666666666667,0.13333333333333333,0.13333333333333333,0.06666666666666667,0.06666666666666667
gutfeld latenight talk show hosts climate change activism httpstcoye9ckj8cud,2021-09-17,0,1,9,2021,0.0,1.0,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,0.0
food expansion agriculture frontier major driver deforestation whichreleases carbon dioxide atmosphere creates climate change turn impacts agriculture janet ranganathan worldresources ceresnews board member,2019-08-10,2,1,8,2019,0.0,0.913,0.087,0.2732,0.125,0.0,0.125,0.0,0.5,0.0,0.0,0.0,0.125
ey zoekt een senior staff climate change sustainability amsterdam,2020-07-14,0,0,7,2020,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gmtrump sent janitor 2tell us climate change aint problem administration ever temerity 2send finance guy 2talk health crisis gaslighting us expert data trying help market release dt taxes kudlowresign,2020-02-26,0,1,2,2020,0.117,0.742,0.141,-0.0366,0.25,0.0,0.125,0.0,0.125,0.25,0.125,0.125,0.0
iot climate changes new champion forbes energy cdwsocial,2019-11-14,0,0,11,2019,0.0,0.5,0.5,0.7184,0.0,0.0,0.25,0.0,0.25,0.0,0.0,0.0,0.25
better ask state climate movement geoff dembicki whos thinking writing climate change since 2008,2020-07-27,0,0,7,2020,0.0,0.818,0.182,0.4404,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
listenback wednesdays kildarefocus plunkettciara dcu athletes making weight ucc cyberbullying bordbia modest spud worldvisionire climatechange asthmaireland overreliance inhalers,2020-02-19,4,5,2,2020,0.0,1.0,0.0,0.0,0.09090909090909091,0.0,0.18181818181818182,0.09090909090909091,0.18181818181818182,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091
archbishop canterbury sorry comparing climate change nazis oversteppingarchbishop httpstcome6yjjfuot,2021-11-02,0,0,11,2021,0.14,0.86,0.0,-0.0772,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
india needs ante tackling climate change impacts economy financial system better prepared reactive rbi finminindia inclusivegreeneconomy,2019-10-18,0,1,10,2019,0.0,0.745,0.255,0.5859,0.16666666666666666,0.0,0.5,0.0,0.16666666666666666,0.0,0.0,0.0,0.0
climatechange,2020-07-06,0,0,7,2020,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
